mol,Name,Source,Tox,CAS,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=C(OC)Nc1[nH]c2c(n1)cccc2,Carbamic acid  1H-benzimidazol-2-yl-  methyl ester,DSSTox2DMolFile,6.2690001,10605-21-7,26.745136,1,1,0,0,3,0,9,0,23,3,6,14,7,40.228386,1.7490603,0,0,9,0,0,9,0,3,2,0,0,1.8221613,-2.2184329,-0.61886328,0.62406749,2.2401946,-2.3503022,-0.55689913,0.70781308,2.3151288,-1.9529003,-0.43451902,0.79589951,2.5511081,15.352863,1,0.06666667,10,24,1,15,1,3,0.2,13,0,9.9662552,7.5731111,5.309401,6.1378284,6.7920251,4.0910606,1.8273503,2.6498299,0,0,0.8522011,8,0,-0.81439441,-0.44846219,0.085359119,2.170696,-0.99335849,-0.30645102,0.16581273,2.2788959,-0.48232564,-0.20783079,0.20280983,2.481982,4.692214,9.0773907,2.7792716,0.6991179,0.70613104,-1.9012113,0,6.0769424,5.2424293,0.016644487,14,8.7714405,1.088364,0.010006364,10.515555,4.6799998,2.5344,6.9443893,2.9801309,1.5691129,1.4782277,5,2,1,0,1.067,-2.68523,5.1463962,0,1,10,1,2,1,0,0,0,1.0819514,-1.0819514,0.36095107,0.25904405,63.233978,0,13.399102,35.658428,0,15.681574,19.199511,0,0,5.6825762,0,24.932074,2.503756,0,0.65435374,0.18369417,0.15217526,0.34564629,0.81630582,0.19347103,117.97408,33.118404,27.435829,62.316914,147.17259,34.881084,0.5,1,0,0,0,0,1,0,0,0,1,0,180.291,0,0,0,180.291,0,4,0,2,0,0,0.2857143,1.7412,0,42.112919,27.785418,0,0,35.383869,0,74.861008,0,25.761309,5.2121401,34.862103,16.78553,16.78553,0,24.198118,70.572739,7.3166366,35.383869,67.010002,0.61744827,4.9068904,2.8005028,7.2853322,180.291,213.70308,13.566921,0,0,5.6825762,112.29151,37.384842,30.614649,191.19,314,17,70
O=C(OC1C23C(C(C)(C45C(C)(O4)C4C6(O)C(OC=C6)OC5C4)C(O)C4OCC(C(=O)OC)(C(OC(=O)C)C1)C24)C(O)(C(=O)OC)OC3)/C(=C/C)/C,1H 7H-Naphtho(1 8-bc:4 4a-c')difuran-5 10a(8H)-dicarboxylic acid  10-(acetyloxy)octahydro-3 5-dihydroxy-4-methyl-8-((2-methyl-1-oxo-2-butenyl)oxy)-4-(3a 6a 7 7a-tetrahydro-6a-hydroxy-7a-methyl-2 7-methanofuro(2 3-b)oxireno(e)oxepin-1a(2H)-yl)-  dimethyl e,Smiles,6.0640001,11141-17-6,103.77089,0,0,2,4,12,0,0,0,95,3,15,51,29,140.39639,1.4778566,0,0,35,0,0,44,0,0,16,0,0,1.3744973,-2.8907845,-0.47600052,0.32510975,3.1218507,-2.9976313,-0.50675082,0.28269675,3.0119696,-2.6937084,-0.32542983,0.48026964,3.3215194,69.177109,6,0.10344828,0,102,6,58,2,10,0.1724138,96,0,36.896614,29.405499,22.75663,23.532652,23.949268,17.203444,11.208902,12.005161,16,16,0.91646785,14,0,-0.80723214,-0.42035872,-0.060171973,3.7765441,-0.93740672,-0.36933234,-0.037,3.7076826,-0.53206742,-0.21969715,0.042127665,3.9727447,18.946295,24.611515,19.888878,-1.0166324,-1.0166285,-4.1385431,0,5.6075716,17.330191,-1.2692846e-005,11.896436,14,1.0001558,7.567075e-006,37.901306,12.005,4.1805778,34.14674,10.792503,3.7526476,7.2260547,16,3,0,2,0.12,-4.27771,16.772091,1,1,34,0,8,6,3,0,0,4.5533347,-4.5533347,0.071737431,0.078198865,153.66786,20.225574,107.35947,101.83385,0,59.942543,14.708499,15.808495,0,0,13.566921,27.133842,59.275196,17.526293,0.6978482,0.22554956,0.17584905,0.30215177,0.77445042,0.12630272,412.46219,133.31075,103.93533,178.58636,457.73782,74.651039,0.5,1,0,0,0,0,1,0,0,0,1,0,591.04858,0,0,0,591.04858,0,7,1,8,0,0,0.21568628,-0.2031,76.155678,30.981857,235.31761,41.852516,13.232388,73.953308,0,54.987408,37.736813,166.63008,16.42794,194.44786,76.155678,13.232388,44.055325,0,92.72422,72.834373,237.39781,215.34,0.26299152,6.8579812,3.4980583,11.142653,591.04858,738.01715,66.786461,0,0,0,398.89526,84.666061,107.48723,720.72101,7641,125,316
O=C1C=C2C3(O)C(C)(C(C(O)(C(O)CCC(C)C)C)CC3)CCC2C2(C)C1CC(O)C(O)C2,Cholest-7-en-6-one  2 3 14 20 22-pentahydroxy-  (2beta 3beta 5beta 22R)-,Chemidplus3DMolFile,6.4239998,13408-56-5,81.670891,0,0,3,5,6,0,0,0,77,5,11,33,26,98.435837,1.2783874,0,0,27,0,0,44,0,0,6,0,0,1.6279202,-2.9098246,-0.49345896,0.53143191,2.9646142,-2.9023621,-0.48838872,0.43939501,2.9964213,-2.6672721,-0.32429841,0.61959791,3.2069392,49.059109,5,0.1388889,0,80,2,36,6,5,0.1388889,78,0,24.560114,20.919973,18.275656,18.560114,15.181047,12.930443,11.504508,11.871646,10,10,0.81021225,15,0,-0.80308986,-0.37787917,0.050634753,3.4800222,-0.92679411,-0.34155467,-0.011040927,3.5157158,-0.54162157,-0.22429581,0.1339072,3.6988766,8.2465649,13.39066,7.3061113,2.8218226,2.8218226,-3.8287785,0,1.6112074,12.716183,0,14,14,1,0,26.074074,8.542222,3.8049941,24.742348,8.0922508,3.600142,6.0673118,6,5,1,0,3.0050001,-4.40482,12.482388,0,1,20,1,4,5,1,0,0,1.4119087,-1.4119087,0.12928373,0.20636524,295.94431,2.2085397,0,33.834076,0,0,0,2.2085397,0,0,0,67.834602,13.566921,0,0.80413353,0.20118062,0.1958665,0.1958665,0.79881936,0,334.19547,83.610062,81.401527,81.401527,331.98694,0,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,415.59702,0,0,0,415.59702,0,8,1,4,0,0,0.060606062,2.7391,126.92613,5.6876111,43.268166,0,17.643185,3.185575,0,17.643185,150.94725,166.63008,12.5142,23.862217,126.92613,17.643185,22.591522,0,168.59042,5.6876111,166.63008,118.22,0.3512581,6.1699252,3.5477967,9.8058481,415.59702,518.74182,13.566921,0,0,0,325.73697,8.458519,81.401527,464.64297,2894,73,192
Cc1cc2c(scc2)cc1,Benzo(b)thiophene  5-methyl-,IndexNet2DMolFile,4.0250001,14315-14-1,24.074345,0,0,1,1,0,0,9,0,18,0,0,10,10,22.529325,1.2516291,0,0,9,0,0,8,0,0,0,0,1,2.0081878,-2.2662268,-0.54213083,0.67094523,2.2238388,-2.099504,-0.38776678,0.84224993,2.4302123,-1.9690936,-0.34549275,0.90154362,2.5710082,11.025656,0,0,10,19,0,11,1,0,0,9,0,6.9746914,6.6114964,5.3867512,6.2675848,4.8601732,4.1795216,2.8600423,3.951925,0,0,0.77381176,5,0,-0.76780355,-0.3719359,0.08508312,2.1196101,-0.60371268,-0.20913821,0.23081897,2.3502023,-0.47878301,-0.15263192,0.27875087,2.477824,0.083414964,1.1029084,1.1029084,3.352334,3.352334,-3.2115247,0,4.6300035,4.5132151,0,14,14,1,0,6.6942148,2.5599999,1.2409972,5.5955977,2.0925002,0.99587071,1.1708789,0,0,1,0,3.326,-3.35923,4.6461563,0,1,10,1,2,0,0,0,0,0.19895232,-0.19895232,0.84405357,0.34899276,29.408449,0,0,19.760618,0,0,0,67.651054,21.969158,0,0,0,0,0,1,0.64572865,0,0,0.35427135,0,138.78928,89.620216,0,0,49.169067,0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,138.78928,0,0,0,138.78928,0,3,0,2,0,0,0.2,3.2097199,0,0,0,0,3.185575,0,0,89.707504,0,64.603706,4.6561999,0,0,0,3.185575,3.3187551,86.388748,0,64.603706,0,0.76016748,4.4594316,2.1091723,6.3333778,138.78928,181.13577,0,0,0,0,138.78928,0,0,148.229,108,11,52
S(C(=O)N)CC(N(C)C)CSC(=O)N,Carbamothioic acid  S S'-(2-(dimethylamino)-1 3-propanediyl) ester (9CI),Smiles,7.375,15263-53-3,33.025894,1,0,0,2,3,0,0,0,29,2,5,14,7,53.871719,1.8576454,0,0,7,0,0,15,0,3,2,0,2,3.7887819,-2.6585324,-0.15442543,0.15937357,2.5998247,-2.7658751,0.012289903,0.46970335,2.5321219,-2.3684444,0.096270002,0.26244041,2.9023471,23.534105,5,0.38461539,0,28,2,13,4,7,0.53846157,26,0,11.137828,9.8594646,4.9915638,5.1462646,6.430428,5.9115167,0.81649661,0.81649661,0,0,0.96089238,8,0,-0.8574475,-0.32094023,-0.00062643806,2.3447614,-1.3709049,-0.19985951,0.21122904,2.3382726,-0.51490891,-0.075386703,0.18312629,2.634681,8.5890675,11.962547,3.4194007,-1.6982142,-1.0290415,-1.0357993,0,2.5936239,6.0175509,0.78660959,14,6.4334154,1.6793623,0.9208551,14,7.3125,8.0816326,14.190084,7.4198961,8.2071743,7.5206389,5,4,1,0,-0.074000001,-2.1412301,5.9677324,0,1,0,1,0,7,0,0,0,1.0752844,-1.0752844,0.30149144,0.25102705,0,110.06759,0,0,0,0,29.851185,39.521236,35.484978,0,0,0,27.133842,0,0.76458192,0.42196378,0.11209606,0.2354181,0.57803625,0.12332202,185.07381,102.14006,27.133842,56.985027,139.91878,29.851185,0.5,1,0,0,0,0,1,0,0,0,1,0,242.05882,0,0,0,242.05882,0,4,0,0,0,0,0.71428573,0.54040003,65.794373,10.372199,3.9819686,34.467129,0,65.794373,0,0,0,112.16351,6.1559801,47.724434,3.1243138,0,3.9819686,65.794373,0,41.715015,130.23346,89.419998,0.56466961,4.7004399,2.8712771,7.3023758,242.05882,231.27252,27.133842,0,0,35.484978,149.58882,29.851185,62.61882,237.34801,347,14,58
Clc1c(Cl)cc(c(Cl)c1)-c1ccccc1,1 1'-Biphenyl  2 4 5-trichloro-,IndexNet2DMolFile,5.6399999,15862-07-4,32.327553,0,0,1,1,0,0,12,0,22,0,0,15,15,30.681574,1.394617,0,0,12,3,0,7,0,0,0,0,0,1.9689535,-2.2271948,-0.64846647,0.6774646,2.2055855,-2.00544,-0.44533598,0.95265764,2.4496489,-1.8780265,-0.41473481,0.95168263,2.5631773,8.9124489,1,0.0625,12,23,0,16,1,1,0.0625,11,0,10.836499,9.9431324,6.5414519,7.8364987,7.1815405,5.5162244,3.8153841,5.4494896,0,0,0.92413121,8,0,-0.75266451,-0.38921106,0.060321715,2.1942854,-0.5451827,-0.22156835,0.44613326,2.4352489,-0.40118977,-0.18007527,0.41823041,2.5388951,0.77185702,1.7398778,1.7398778,5.6331129,5.6331129,-5.3287835,0,6.9677672,6.4132571,0,14,14,1,0,11.484375,4.8884296,2.5714285,11.027713,4.679646,2.4554458,3.4403863,0,0,1,1,5.7119999,-6.0141301,6.6007972,0,1,12,1,2,1,1,0,0,0.24491793,-0.24491793,0.2818813,0.33569074,115.07654,13.559239,0,0,0,0,0,0,88.745842,0,0,0,0,0,1,0.40824905,0,0,0.59175092,0,217.38162,88.745842,0,0,128.63579,0,0.5,1,0,0,0,0,1,0,0,0,1,0,217.38162,0,0,0,217.38162,0,4,0,2,0,0,0,5.3137999,0,0,0,0,0,0,10.50182,129.87344,0,117.44593,6.6908002,0,0,0,10.50182,6.37115,123.50229,0,117.44593,0,0.59002918,5,2.7186821,7.5203276,217.38162,271.05566,0,0,0,0,217.38162,0,0,257.547,354,22,76
O=C(OCc1cc(Cc2ccccc2)oc1)C1C(C)(C)C1/C=C/1\CCCC\1,Cyclopropanecarboxylic acid  3-(cyclopentylidenemethyl)-2 2-dimethyl-  (5-(phenylmethyl)-3-furanyl)methyl ester  (1R-trans)-,DougDB3DMolFile,8.1639996,22431-62-5,63.316204,0,0,2,3,1,0,11,0,55,0,1,27,21,68.57486,1.2468156,0,0,24,0,0,28,0,0,3,0,0,1.165729,-2.4767096,-0.52088475,0.51567042,2.9002781,-2.3876631,-0.41895303,0.63407737,2.9336472,-2.2329698,-0.39152649,0.68762445,3.1387017,35.399796,6,0.2,11,58,2,30,2,7,0.23333333,45,0,18.85516,16.240889,15.016144,16.440947,13.036843,10.002593,8.8658428,10.642997,2,2,0.74877822,16,0,-0.84620017,-0.38992789,0.044657726,2.7465858,-0.84552884,-0.26245233,0.11354638,2.840132,-0.53139472,-0.18232322,0.15631302,2.9857354,2.7325764,6.474854,6.474854,6.160862,6.160862,-6.4291153,0,6.9834409,10.684914,0,14,14,1,0,20.280001,8.7885342,4.6094184,16.277859,6.9908028,3.6420238,4.2146411,3,0,1,1,4.6529999,-6.6139998,10.789536,0,1,20,1,4,7,1,0,0,1.1209964,-1.1209964,0.24263741,0.40553227,142.27646,18.017035,8.458519,44.116947,0,14.708499,0,99.268044,0,0,0,0,16.070677,2.503756,0.90364504,0.34115714,0.053773485,0.096354984,0.65884286,0.042581502,312.13699,117.84248,18.574432,33.282932,227.57745,14.708499,0.5,1,0,0,0,0,1,0,0,0,1,0,345.41992,0,0,0,345.41992,0,8,0,4,0,0,0.48148149,5.95257,0,7.7454643,34.862103,0,20.641563,31.561327,0,143.40872,75.473625,87.578285,10.5269,44.36945,0,8.8215923,15.005546,0,258.677,7.7454643,66.652031,39.439999,0.41024774,5.9068904,3.790879,9.1756639,345.41992,449.07953,13.566921,0,0,0,281.62,50.233006,13.566921,364.48499,2211,33,146
S=C(NC(=O)OC)Nc1c(NC(=S)NC(=O)OC)cccc1,Carbamic acid  (1 2-phenylenebis(iminocarbonothioyl))bis-  dimethyl ester,DSSTox2DMolFile,4.3299999,23564-05-8,43.863102,0,0,3,4,4,0,6,0,36,4,8,22,8,71.794785,1.9942995,0,0,12,0,0,14,0,4,4,0,2,2.4575696,-2.3685234,-0.4242321,0.54074323,2.2705209,-2.5498846,-0.31170309,0.70978695,2.3942466,-1.9958438,-0.20960782,0.80550152,2.6535745,25.972898,2,0.090909094,6,36,4,22,1,10,0.45454547,26,0,16.53517,13.391884,7.309401,8.2925291,10.455928,6.6850882,1.8273503,2.6498299,0,0,0.94244933,13,0,-0.81660724,-0.40549716,0.12582505,2.2749047,-1.172556,-0.32995439,0.26509485,2.3728833,-0.48247686,-0.1425197,0.27587873,2.6241207,8.2710152,15.551812,4.7303109,1.7718935,1.7718935,-3.5780966,0,8.3629608,8.7372732,0,14,14,1,0,20.045454,10.714286,7.9084287,15.814897,8.350812,6.1096649,6.003056,8,4,1,0,0.83999997,-4.8696799,8.6489038,0,1,6,1,1,2,0,0,0,1.7259196,-1.7259196,0.22479714,0.16242671,63.233978,39.732349,62.769024,71.316856,0,0,38.399021,0,0,0,22.730305,27.133842,5.0075121,0,0.78645021,0.16611521,0.097302839,0.21354976,0.83388478,0.11624693,259.7825,54.871658,32.141354,70.540375,275.45123,38.399021,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,330.32288,0,0,0,330.32288,0,7,0,1,0,0,0.45454547,1.7922,36.0215,51.223816,21.999775,0,0,70.767738,0,70.572739,0,143.62198,8.9966803,69.724205,0,36.0215,0,41.534996,70.572739,15.202316,161.15179,164.89999,0.43949699,5.4594316,3.4315774,8.618721,330.32288,348.3349,89.902863,0,0,22.730305,147.94994,69.739784,112.63317,342.39999,1189,28,100
Clc1ccc(/C=N/NC(N/N=C/c2ccc(Cl)cc2)=N)cc1,Carbonimidic dihydrazide  bis((4-chlorophenyl)methylene)-,DougDB3DMolFile,6.6490002,25875-51-8,44.92831,0,0,2,3,3,0,12,0,35,3,6,22,14,59.206188,1.6916054,0,0,15,2,0,13,0,5,0,0,0,1.4531467,-2.2437475,-0.64450163,0.70164168,2.1700861,-2.5070133,-0.53807992,0.83170593,2.3077042,-1.8911127,-0.49986199,0.86342627,2.5193088,16.371691,4,0.17391305,12,36,3,23,1,6,0.26086956,21,0,15.786246,12.935717,8.2735023,9.957819,10.63103,7.0675893,4.2200847,6.0824828,0,0,0.87836665,16,0,-0.80661583,-0.38374382,0.081729695,2.1806202,-1.1658064,-0.26386139,0.25989112,2.2760785,-0.4291147,-0.21605732,0.34508801,2.5071394,6.4382863,8.3457785,2.7129829,3.3195374,4.3344388,-5.1699891,0,10.159731,8.9505377,0.05876679,11.696151,8.2044077,1.2793182,8.7113504,18.340265,9.9881096,7.421875,13.886605,7.4546342,5.4817142,4.7054343,5,3,1,0,9.6110001,-5.28795,8.909893,0,1,14,1,2,6,0,0,0,0.76363569,-0.76363569,0.40098357,0.18773428,130.88504,9.0394926,40.59901,0,0,0,15.681574,0,59.163895,55.426647,0,0,0,0,0.94954377,0.36870059,0,0.050456222,0.63129944,0.050456222,295.11407,114.59054,0,15.681574,196.20511,15.681574,0.5,1,0,0,0,0,1,0,0,0,1,0,310.79565,0,0,0,310.79565,0,8,0,2,0,0,0.86363637,3.4753699,35.776459,1.8990928,34.428715,0,6.37115,33.326015,7.0012131,172.81744,0,78.297287,9.2090101,0,33.326015,67.448425,13.372363,0,141.14548,1.8990928,112.72601,72.629997,0.4530769,5.523562,3.7502439,8.5544682,310.79565,365.57169,18.842079,0,0,18.842079,199.08842,56.280586,55.426647,334.20999,1403,26,104
S=P(OC)(OC)Oc1nc(N(CC)CC)nc(C)c1,Phosphorothioic acid  O-(2-(diethylamino)-6-methyl-4-pyrimidinyl) O O-dimethyl ester,DSSTox2DMolFile,9.1540003,29232-93-7,44.931862,0,0,2,3,4,0,6,0,39,0,4,19,9,72.128601,1.8494513,0,0,11,0,0,20,0,3,3,1,1,2.651917,-2.5736656,-0.20503548,0.057900589,2.5009375,-2.63976,-0.092375629,0.123,2.6300564,-2.2924001,0.1057,0.27771226,2.7851646,38.57214,7,0.36842105,6,39,0,19,4,7,0.36842105,33,0,14.466255,13.624335,8.4915638,8.8533716,8.9740057,8.5490093,2.4915638,2.8080604,0,0,0.88616967,9,0,-0.81335509,-0.38116804,-0.10209941,2.4357831,-0.9808017,-0.28101423,-0.037,2.5164409,-0.50810987,-0.086959444,-0.013164534,2.705117,8.9245119,7.9558392,7.9558392,1.7477658,1.7499299,-3.2915606,1.2992227,3.5312324,8.0502672,0.0059488574,14,9.2229748,1.0371046,0.0035570897,17.052631,7.6952662,4.7950053,17.092081,7.714098,4.8072381,6.9394732,6,0,1,0,1.738,-3.5323801,8.1199837,0,1,6,1,1,7,0,0,0,1.6447767,-1.6447767,0.20359093,0.27825198,58.816898,92.515511,0,0,99.947968,0,15.590208,0,0,0,19.680492,5.6825762,0,33.008488,0.52580178,0.17947108,0.1189608,0.47419819,0.82052892,0.35523739,171.01289,58.371555,38.691063,154.22923,266.87057,115.53817,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,325.24213,0,0,0,325.24213,0,5,0,1,0,0,0.63157892,2.5273199,10.045944,33.57106,56.537235,36.879158,2.7567475,70.767738,0,17.643185,0,119.61887,7.9260998,13.843261,40.492691,3.1243138,7.5713482,1.8990928,17.643185,36.879158,226.3669,88.800003,0.48546076,5.2479277,3.0287166,8.2177324,325.24213,321.81082,20.697096,0,0,0,222.64926,81.895775,20.697096,305.33899,714,28,90
S(C)c1nc(NC(C)(C)C)nc(N)n1,10H-Phenothiazine-3 7-diamine  N N N' N'-tetramethyl-10-(2-methyl-1-oxopropyl)-,Other,4.2880001,30125-65-6,32.481895,1,1,0,0,3,0,6,0,29,2,5,14,6,46.668449,1.6092569,0,0,8,0,0,15,0,5,0,0,1,2.4698029,-2.6462862,-0.070105806,0.10350263,2.591141,-2.6620948,0.064711206,0.19111951,2.6211319,-2.3812261,0.099413335,0.33229673,2.85729,22.638105,2,0.14285715,6,29,0,14,2,3,0.21428572,23,0,10.767585,9.6437359,6,6.2320509,6.4039969,5.4674335,1.5,1.5,0,0,0.86143965,7,0,-0.8063162,-0.29453936,-0.063972674,2.3289294,-1.335179,-0.16699186,0.047699492,2.3832622,-0.51823246,-0.061999857,0.12806456,2.5907581,8.6730661,8.179553,2.7620661,-0.30186522,-0.30186522,-1.6504042,0,3.8850484,5.9581199,0,14,14,1,0,12.071428,4.6799998,4.3878117,10.168769,3.88604,3.6034369,2.8225887,5,3,1,0,0.352,-3.77579,5.712141,1,1,6,1,1,3,0,0,0,0.85848975,-0.85848975,0.28107169,0.22180116,88.225349,31.384512,0,13.166624,31.363148,0,0,0,37.503109,0,22.730305,0,0,0,0.8602187,0.26845208,0,0.13978127,0.73154789,0.13978127,193.0099,60.233414,0,31.363148,164.13963,31.363148,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,224.37305,0,0,0,224.37305,0,4,0,1,0,0,0.78571427,1.3861001,32.897186,68.36734,0,0,0,32.384254,0,0,0,135.99577,5.9397101,0,50.35659,0.69307917,0,21.808937,32.897186,0,163.88876,76.720001,0.59167278,4.8073549,2.6755393,7.3160162,224.37305,230.06718,17.047728,0,0,23.425066,139.37048,44.529774,40.472794,213.30901,307,16,68
ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)[C@@H]1[C@H]2CO[SH0](=O)OC1,6 9-Methano-2 4 3-benzodioxathiepin  6 7 8 9 10 10-hexachloro-1 5 5a 6 9 9a-hexahydro-  3-oxide  beta-isomer (3alpha 5a alpha 6beta 9beta 9a alpha)-,NIST2DMolFile,5.428,33213-65-9,38.226757,0,0,2,2,3,0,0,0,25,0,3,19,14,51.792641,2.0717056,0,0,9,6,0,6,0,0,3,0,1,2.1118207,-2.6234989,-0.63399553,0.45630816,2.9312515,-2.685909,-0.24706192,0.94298542,2.8654797,-2.4011178,-0.16495574,0.96953136,3.1639268,17.289242,0,0,0,27,1,21,2,0,0,26,0,14.215178,14.321764,5.0689139,5.2236147,8.6864109,8.4562111,2.9771802,3.1378639,4,2,1.2728387,7,0,-0.74973845,-0.40564212,-0.058817554,2.7180991,-0.90079558,-0.25302961,0.52950001,2.7572348,-0.52664232,-0.091364212,0.4253,2.9878643,5.6503844,4.6777225,4.6777225,3.6604733,3.6604733,-5.091239,1.0514126,1.1063112,7.347795,0,14,14,1,0,13.959184,3.7998538,1.28,21.923618,6.1135149,2.0978894,7.0542297,3,0,1,0,3.83236,-6.24405,7.6182494,1,1,14,1,3,0,0,0,0,1.1602054,-1.1602054,0.28314346,0.19857274,4.4170794,9.0394926,44.116947,0,0,0,23.136677,0,118.32779,75.172157,0,9.8901939,0,0,0.88374925,0.71590954,0.034812327,0.11625072,0.28409046,0.0814384,251.07347,203.39014,9.8901939,33.026871,80.710197,23.136677,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,284.10034,0,0,0,284.10034,0,4,1,3,0,0,0.10526316,3.6898,0,24.085844,40.047993,41.852516,8.8215923,7.0012131,0,0,0,234.89186,7.73634,41.17667,0,8.8215923,7.0012131,0,0,41.852516,257.84903,54.740002,0.51875818,5.3923173,2.5441034,8.2606421,284.10034,314.94955,25.898455,0,0,0,235.0652,23.136677,25.898455,406.92798,552,48,116
S=C1SSC=2N1CCN=2,3H-Imidazo(2 1-c)-1 2 4-dithiazole-3-thione  5 6-dihydro-,Smiles,5.9239998,33813-20-6,20.607172,1,1,0,0,2,0,0,0,13,0,2,9,4,25.350828,1.9500637,0,0,4,0,0,4,0,2,0,0,3,2.1001468,-2.3895578,-0.29276046,0.5224297,2.5107841,-2.5237937,0.047097139,0.78478146,2.4836357,-2.1275456,0.1057,1.0809038,2.8788707,11.092828,0,0,0,14,2,10,0,0,0,12,0,6.2675848,6.9828753,2.4142137,2.5689142,4.3770099,5.1403933,0.5,0.5,0,0,1.0868245,4,0,-0.84241372,-0.40259135,-0.022109382,2.0021358,-0.97529292,-0.19525658,0.28262824,2.0578978,-0.50430524,-0.054299999,0.52060878,2.3946297,4.6676383,1.2377093,1.2377093,0.8146674,1.3286449,-2.6283889,0,2.5828247,4.2723823,0.96015209,14,5.6180654,1.1822985,1.9212517,5.7600002,2,0.79778391,7.4648433,2.6813614,1.1043541,2.2239938,2,0,1,0,1.712,-3.8977599,4.2317028,0,1,9,1,2,0,0,0,0,0.61405814,-0.61405814,0.28803802,0.50576258,10.651674,0,51.684017,33.466129,0,0,0,43.473358,0,0,0,5.6825762,0,0,0.96079838,0.33910525,0.039201599,0.039201599,0.66089475,0,139.27518,49.155933,5.6825762,5.6825762,95.801819,0,0.5,1,0,0,0,0,1,0,0,0,1,0,144.95776,0,0,0,144.95776,0,2,1,2,0,0,0.77777779,1.3379,0,3.8173931,0,36.879158,0,16.78553,0,0,0,105.55553,4.6791,0,19.909843,0,0,0,0,37.572235,105.55553,47.689999,0.80634952,4.321928,1.8419677,6.035696,144.95776,158.49477,37.067089,0,0,0,84.072372,23.818298,37.067089,176.28801,77,9,48
