mol,Name,Source,Tox,CAS,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=C(O)Cc1ccc(N)cc1,4-aminophenylacetic acid,,3.0799999,1197-55-3,22.785137,1,1,0,0,2,0,6,0,20,3,5,11,7,31.909237,1.5954618,0,0,8,0,0,9,0,1,2,0,0,2.2054572,-2.3083177,-0.60465723,0.6208837,2.3373048,-2.3553476,-0.52291113,0.67029989,2.379498,-2.0272651,-0.43623596,0.76830989,2.607094,10.136863,2,0.18181819,6,20,1,11,2,2,0.18181819,13,0,8.2675848,5.9493198,4.5165076,5.2675848,5.1815405,3.24488,2.5284741,3.4494898,0,0,0.8249982,7,0,-0.81300473,-0.45044085,0.093541197,2.1203487,-1.3342768,-0.34044513,0.12770256,2.2224867,-0.4592329,-0.23192221,0.20740628,2.4098535,3.2391355,7.3889804,1.9081581,0.61437541,0.73325098,-1.2517604,0,4.2642274,4.220448,-0.9934938,4.8161635,14,1.040024,3.0016878,9.090909,4.1326532,3.2653062,6.1692924,2.6813617,2.0340402,1.5038276,3,3,1,0,0.99900001,-1.1366301,4.215095,1,1,6,1,1,2,0,0,0,0.52806091,-0.52806091,0.57916009,0.49469072,31.616989,6.6995511,15.808495,0,0,0,14.708499,33.825527,0,31.30941,0,0,13.566921,0,0.80834824,0.53344393,0.091957055,0.19165178,0.46655607,0.099694714,119.25997,78.701859,13.566921,28.275419,68.833534,14.708499,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,147.5354,0,0,0,147.5354,0,4,0,1,0,0,0.63636363,0.89586997,32.897186,7.7454643,23.862217,25.385227,3.185575,18.868406,0,70.572739,0,2.7567475,4.21942,23.862217,0,25.385227,3.185575,2.7567475,122.33833,7.7454643,0,63.32,0.68403846,4.4594316,2.5872664,6.5690522,147.5354,172.23431,0,0,0,17.742489,87.950562,14.708499,44.876331,151.16499,166,11,50
O=[N+]([O-])c1c(O)cccc1,2-Nitrophenol,,3.53,88-75-5,17.399965,1,1,0,0,1,0,6,0,15,1,2,10,7,26.729055,1.7819371,0,0,6,0,0,5,0,1,3,0,0,2.4522195,-2.127727,-0.63561308,0.69078392,2.2249188,-2.0075336,-0.5478794,0.75403023,2.3849325,-1.8739637,-0.49112445,0.83688265,2.4615264,6.7220349,1,0.1,6,15,1,10,0,1,0.1,8,0,7.5604777,5.0203247,3.309401,3.9831276,4.7152143,2.6397123,1.8273503,2.6498299,0,0,0.92399454,5,0,-0.73815262,-0.43895987,0.11644185,1.9949198,-0.80970997,-0.25817806,0.15567772,2.1455317,-0.49079698,-0.21168457,0.23721187,2.2371597,3.6042497,4.3191743,2.0798719,1.6004971,1.4304138,-1.7317758,0,4.447443,3.5163743,-0.74676037,6.5303507,14,1.7609727,0.81878394,8.1000004,3.4082839,1.9911112,5.5139828,2.2070715,1.2370057,1.2169753,4,1,1,0,1.531,-1.8131599,3.4237249,1,1,6,1,1,1,0,0,0,0.69996387,-0.69996387,0.44697899,0.36893743,47.425484,19.836529,0,8.458519,0,0,6.6995511,0,0,0,13.566921,0,33.931049,0,0.68725979,0.36559945,0.26117271,0.31274021,0.63440055,0.051567517,89.287453,47.497971,33.931049,40.6306,82.420082,6.6995511,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,129.91805,0,0,0,129.91805,0,3,1,1,0,0,0,1.3004,25.385227,7.0856161,0,50.935009,0,0,0,70.572739,0,8.0001755,3.47612,7.0856161,25.385227,50.935009,5.2434282,2.7567475,70.572739,0,0,66.050003,0.72192812,4.321928,2.1508632,6.3392239,129.91805,145.09825,0,0,0,0,82.420082,33.931049,13.566921,139.11,114,12,46
Brc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,2 4-Dinitrobromobenzene,,5,584-48-5,21.018379,1,1,0,0,0,0,6,0,16,0,0,13,9,33.735336,2.1084585,0,1,6,0,0,3,0,2,4,0,0,2.5624354,-2.0783215,-0.57843786,0.64433098,2.2849977,-2.0229199,-0.379379,0.84587455,2.3981519,-1.873899,-0.33416462,0.91670072,2.4960356,7.0816212,2,0.15384616,6,16,2,13,1,2,0.15384616,8,0,10.008072,7.7234321,3.2320509,3.8533711,6.0197444,3.8975248,1.7380339,2.4663265,0,0,1.239679,6,0,-0.67804885,-0.41832727,0.066984504,2.0787399,-0.81282413,-0.17877163,0.27338237,2.2066581,-0.49541071,-0.13932878,0.38641259,2.3144972,5.9069409,2.8554873,2.8554873,2.9903142,2.9903142,-3.4570041,0,5.5631409,4.6083703,0,14,14,1,0,11.076923,4.4814816,2.7210884,9.3400888,3.7203922,2.2292681,2.6729841,6,0,1,0,2.609,-4.0557299,4.4866414,1,1,6,1,1,2,0,0,0,1.075766,-1.075766,0.2790035,0.24010378,15.808495,23.864563,2.2522078,15.808495,0,6.6995511,6.6995511,43.624847,0,0,0,0,67.862099,0,0.55502528,0.61048663,0.37160316,0.44497472,0.3895134,0.073371574,101.35861,111.48695,67.862099,81.2612,71.132858,13.399102,0.5,1,0,0,0,0,1,0,0,0,1,0,182.61981,0,0,0,182.61981,0,3,1,1,0,0,0,2.2655001,0,14.171232,0,101.87002,0,3.0551045,0,52.929554,0,51.46759,4.74508,14.171232,0,104.92512,0,5.513495,52.929554,0,45.954094,91.639999,0.6193822,4.7004399,2.4961061,7.1105013,182.61981,196.80902,0,0,0,0,114.75771,67.862099,0,247.004,240,18,62
Clc1c(Cl)cccc1-c1ccccc1,2 3-Dichlorobiphenyl,,7.1199999,16605-91-7,30.814344,0,0,1,1,0,0,12,0,22,0,0,14,14,29.087946,1.3221793,0,0,12,2,0,8,0,0,0,0,0,1.9582384,-2.2317247,-0.64846647,0.6737119,2.1995525,-2.011755,-0.45653036,0.81056893,2.4386449,-1.8825406,-0.4293949,0.85431087,2.5576196,9.5856562,1,0.06666667,12,23,0,15,1,1,0.06666667,11,0,9.9662552,8.8865891,6.6188021,7.9662552,6.7876935,5.0385938,3.9047005,5.6329932,0,0,0.85282153,7,0,-0.75285172,-0.38881132,0.066343717,2.1894715,-0.54629976,-0.22239044,0.25364509,2.4194233,-0.40270561,-0.18227169,0.26660275,2.5295758,0.49385327,1.779211,1.779211,4.9962215,4.9962215,-4.6899362,0,6.7576265,5.9804153,0,14,14,1,0,10.515555,4.6799998,2.3431952,9.0534515,3.9792001,1.9733061,2.5732496,0,0,1,0,5.046,-5.27984,6.1610761,0,1,12,1,2,1,1,0,0,0.16272978,-0.16272978,0.41908437,0.50000101,130.88504,9.0394926,0,0,0,0,0,0,59.163895,0,0,0,0,0,1,0.29717395,0,0,0.70282602,0,199.08842,59.163895,0,0,139.92453,0,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,199.08842,0,0,0,199.08842,0,4,0,2,0,0,0,4.6603999,0,0,0,0,0,0,7.0012131,147.51663,0,78.297287,6.1897998,0,0,0,7.0012131,6.37115,141.14548,0,78.297287,0,0.61744827,4.9068904,2.6093893,7.3213534,199.08842,252.14888,0,0,0,0,199.08842,0,0,223.10199,291,20,70
Sc1cc(OC)c(OC)cc1,3 4-Dimethoxythiophenol,,4.7199998,700-96-9,25.25193,1,1,0,0,2,0,6,0,21,0,2,11,8,33.019386,1.5723517,0,0,8,0,0,10,0,0,2,0,1,2.450489,-2.2919996,-0.5935179,0.45314816,2.2441947,-2.2773776,-0.5426296,0.57215095,2.442363,-2.0076752,-0.34809265,0.69771814,2.5438948,17.044069,2,0.18181819,6,21,0,11,1,2,0.18181819,15,0,8.2675848,7.3901882,5.2320509,5.8533711,5.2743869,3.633599,1.7380339,2.4663265,0,0,0.84291524,6,0,-0.78352511,-0.43339813,-0.055264615,2.0895522,-0.88998067,-0.35245445,0.0921207,2.2870042,-0.48455316,-0.15415081,0.11054023,2.3866165,2.6061692,4.6675348,3.2156727,1.6801032,1.6910689,-2.1004953,0,3.6584134,4.6282287,-0.72096622,6.5877419,14,1.8076695,0.76095802,9.090909,4.1326532,2.2145329,8.3703175,3.7708838,2.0044858,2.8694086,2,0,1,0,2.09374,-2.5036199,4.7637329,0,1,6,1,1,2,0,0,0,0.70206147,-0.70206147,0.25814721,0.46394217,51.610085,0,16.917038,71.316856,0,0,0,0,31.384512,0,0,0,0,5.0075121,0.97158635,0.20649596,0.028413674,0.028413674,0.79350406,0,171.2285,36.392025,5.0075121,5.0075121,139.84398,0,0.5,1,0,0,0,0,1,0,0,0,1,0,176.23601,0,0,0,176.23601,0,3,1,1,0,0,1,1.9924999,21.999775,0,0,0,0,72.318466,0,52.929554,46.107109,10.486856,4.6799002,0,21.999775,1.5507339,10.486856,0,52.929554,0,116.87485,57.259998,0.68403846,4.4594316,2.3361123,6.6155171,176.23601,189.99776,5.0075121,0,0,0,139.84398,31.384512,5.0075121,170.23199,152,14,50
ClC(Cl)(Cl)SN1C(=O)C2C(C1=O)CC=CC2,captan,,6.3000002,133-06-2,33.318344,0,0,1,1,2,0,0,0,24,0,2,16,9,50.754887,2.1147869,0,0,9,3,0,8,0,1,2,0,1,2.0954227,-2.5998623,-0.56364614,0.45445603,2.752584,-2.576133,-0.47929123,0.69818717,2.7410445,-2.3723145,-0.37394989,0.72619832,2.9979081,16.181656,1,0.05882353,0,25,3,17,3,2,0.11764706,22,0,11.922285,11.11375,5.2236147,5.6378284,7.3996654,6.5934072,2.8770101,3.3164966,2,2,1.0975432,7,0,-0.76439458,-0.41598278,0.019637164,2.4925301,-0.95586962,-0.32521108,0.26173568,2.5226321,-0.51129073,-0.20118521,0.4253,2.7543063,4.9187875,3.1270494,3.1270494,3.2556458,3.2556458,-4.2596707,0,2.7555768,6.3373685,0,14,14,1,0,12.456747,4.3491125,2.4882813,14.613858,5.1579132,2.9750369,4.7110634,3,0,1,0,2.6110799,-3.69225,6.6023502,1,1,10,1,2,1,0,0,0,1.0309854,-1.0309854,0.24907538,0.26286131,54.970417,4.4170794,0,0,25.899061,0,0,31.616989,88.745842,0,0,0,27.133842,0,0.77217901,0.63362241,0.1165627,0.22782098,0.36637759,0.11125828,179.75032,147.49667,27.133842,53.032902,85.28656,25.899061,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,232.78323,0,0,0,232.78323,0,4,1,2,0,0,0.375,2.9135001,0,12.036128,47.724434,0,8.8215923,0,0,35.286369,37.736813,149.42696,6.5089002,47.724434,1.5185606,8.8215923,0,0,73.023178,10.517568,149.42696,37.380001,0.56510133,5.0874629,2.6690199,7.7233143,232.78323,266.53073,27.133842,0,0,0,156.3969,49.252491,27.133842,300.59299,405,24,86
Sc1cc(C)ccc1,m-Methylthiophenol,,4.5999999,108-40-7,20.554344,1,1,0,0,0,0,6,0,16,0,0,8,7,20.348516,1.2717823,0,0,7,0,0,8,0,0,0,0,1,2.3050578,-2.2806017,-0.58306336,0.64138651,2.2225769,-2.1151814,-0.48172161,0.74314255,2.4015777,-1.984512,-0.44334474,0.78755051,2.5414331,11.025656,0,0,6,16,0,8,1,0,0,10,0,5.9831276,5.651042,4.309401,4.9831276,3.7876937,2.9921875,2.3213673,3.2103434,0,0,0.77352607,4,0,-0.75975579,-0.36333004,0.070015833,1.9853339,-0.60393965,-0.24651261,0.1517549,2.1741176,-0.47893533,-0.13238178,0.17625746,2.3042305,0.58023161,2.1501794,0.6826629,2.4674096,2.4617102,-2.3477213,0,3.3187535,3.7680426,-0.74186432,6.5415235,14,1.7702094,0.80736792,6.125,2.52,1.8,5.4472318,2.1986763,1.5443084,1.4970876,0,0,1,0,2.73,-2.87678,3.9017854,0,1,6,1,1,0,0,0,0,0.076285735,-0.076285735,0.46364936,0.66491485,81.018532,0,0,0,0,0,0,18.017035,31.384512,0,0,0,0,0,1,0.37878788,0,0,0.62121212,0,130.42007,49.401546,0,0,81.018532,0,0.25,0.33333334,0,0,0,0,1,0,0,0,1,0,130.42007,0,0,0,130.42007,0,3,1,1,0,0,0,2.28372,0,0,0,0,3.185575,1.5507339,0,70.572739,46.107109,33.326015,3.8432,0,0,1.5507339,3.185575,0,70.572739,0,79.433128,38.799999,0.8112781,4,1.892153,5.6637831,130.42007,150.14749,0,0,0,0,99.035568,31.384512,0,124.207,61,7,36
O=C(O)CC1CCC(CCCCC)CC1,4-n-pentylcyclohexylethanoic acid,,4.52,84219-03-4,40.487034,0,0,1,2,2,0,0,0,39,2,4,15,12,45.98587,1.1791248,0,0,13,0,0,24,0,0,2,0,0,2.0720212,-2.8469455,-0.51363242,0.48405123,2.7917252,-2.7206032,-0.44030812,0.48151234,2.9212642,-2.5943918,-0.340574,0.61055189,3.0444479,27.194967,6,0.40000001,0,39,1,15,5,6,0.40000001,38,0,11.096012,9.8741236,9.0186615,9.0960121,7.2195454,6.437881,6.01015,6.0648446,0,0,0.73775512,11,0,-0.80226684,-0.36459517,0.05218697,2.7545011,-0.87271994,-0.26026303,0.07337936,2.8737819,-0.53500009,-0.20968226,0.15781444,2.9708176,2.2691078,5.1442175,2.3339007,4.4599571,4.5539699,-4.1890244,0,0.95450711,6.2255397,-0.99065298,4.974751,14,1.0544075,2.7856982,13.066667,7.3024693,5.5844874,12.262413,6.8199782,5.1949944,5.5752931,2,1,1,0,4.1539998,-4.8456702,6.2985353,0,1,6,1,1,8,0,0,0,0.41091272,-0.41091272,0.73365128,0.63662475,160.29349,15.808495,0,0,0,0,14.708499,76.833931,0,13.566921,0,0,13.566921,0,0.8702631,0.12449896,0.062249482,0.1297369,0.87550104,0.067487419,189.6689,27.133842,13.566921,28.275419,190.81049,14.708499,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,217.94432,0,0,0,217.94432,0,6,0,1,0,0,0,3.8478,0,7.7454643,23.862217,25.385227,8.8215923,0,0,0,169.81564,33.326015,6.1842799,23.862217,0,34.206818,0,0,169.81564,7.7454643,33.326015,37.299999,0.56650949,4.9068904,3.2044373,7.4456873,217.94432,255.0182,0,0,0,0,176.10197,14.708499,27.133842,212.33299,446,16,66
C(c1cnccc1)c1ccccc1,3-benzylpyridine,,5.0100002,620-95-1,29.554724,1,1,0,0,1,0,12,0,24,0,1,13,12,28.965803,1.2069085,0,0,12,0,0,11,0,1,0,0,0,1.7073818,-2.3480694,-0.60285556,0.66998035,2.3113284,-2.2483478,-0.5061844,0.76576006,2.4209189,-2.0513635,-0.46719441,0.81308687,2.6133182,13.345277,2,0.14285715,12,25,0,14,2,2,0.14285715,13,0,8.9328747,7.3504729,6.9032593,8.2257681,6.4494896,4.3782053,3.8618073,5.4494896,0,0,0.69745237,8,0,-0.76035327,-0.36549512,0.078765832,2.2293291,-0.72480583,-0.25817207,0.15575936,2.36129,-0.46678036,-0.2055646,0.18201724,2.5258603,2.0920315,3.1774278,3.1774278,2.8696907,2.8793397,-3.145515,0,6.1279697,5.418551,0.022270499,14,8.6424885,1.1126544,0.01342696,9.5510206,5.0242214,3,6.2909389,3.1797371,1.83456,1.5387331,1,0,1,0,2.8919001,-1.92967,5.5454354,0,1,12,1,2,2,0,0,0,0.26969603,-0.26969603,0.36656874,0.89967191,18.017035,56.407505,0,0,0,0,0,97.059509,0,0,0,5.6825762,0,0,0.96792525,0.57991785,0.032074757,0.032074757,0.42008218,0,171.48405,102.74208,5.6825762,5.6825762,74.424538,0,0.5,1,0,0,0,0,1,0,0,0,1,0,177.16663,0,0,0,177.16663,0,4,0,2,0,0,1,2.67237,0,16.78553,0,0,6.37115,18.868406,0,157.931,0,0,5.3484998,0,16.78553,0,6.37115,0,176.79941,0,0,12.89,0.64772749,4.8073549,2.7657692,7.0620117,177.16663,226.73807,5.6825762,0,0,0,171.48405,0,5.6825762,169.22699,264,14,62
BrCC(CO)(C)C,3-Bromo-2 2-dimethyl-1-propanol,,3.6500001,40894-00-6,19.986723,1,1,0,0,1,0,0,0,18,1,2,7,6,25.395262,1.4108479,0,1,5,0,0,11,0,0,1,0,0,3.3604352,-2.6674163,-0.002837909,0.044612776,2.6439657,-2.6608105,0.10748092,0.27609462,2.6830492,-2.4226072,0.1057,0.32163486,2.8963115,13.315277,2,0.33333334,0,17,0,6,4,2,0.33333334,17,0,5.9142137,6.325388,3.9142137,3.9142137,3.1213202,3.4120648,1.7071068,1.7071068,0,0,1.1167722,4,0,-0.79934782,-0.20933656,-0.11538722,2.1964815,-0.88172597,-0.083623521,-0.02452313,2.2659864,-0.52773166,-0.058951963,0.059768569,2.43523,1.6729549,2.8170266,1.6911541,1.6526388,1.6526397,-1.3012905,0,0,3.2218485,-3.04E-06,12.517375,14,1.0000416,1.81E-06,7,2.34375,2.6666667,9.9318075,3.5381751,4.3016829,5.0200677,1,1,1,0,1.5549999,-1.08684,3.4099565,1,1,0,1,0,2,0,0,0,0.30109623,-0.30109623,0.60709,0.73198706,58.816898,15.852162,0,22.058474,0,0,0,0,43.624847,0,0,13.566921,0,0,0.91185695,0.37156981,0.088143073,0.088143073,0.62843019,0,140.35239,57.191769,13.566921,13.566921,96.727539,0,0.5,1,0,0,0,0,1,0,0,0,1,0,153.91931,0,0,0,153.91931,0,2,1,0,0,0,1,1.3997999,25.385227,0,0,39.664192,0,0,0,0,0,112.60612,3.46608,0,25.385227,0,0,0,0,39.664192,112.60612,20.23,0.80309099,3.5849626,1.7723389,5.2655835,153.91931,139.65068,0,0,0,0,140.35239,0,13.566921,167.04599,44,6,28
Cc1nccc(C)c1,2 4-lutidine,,3.77,108-47-4,19.421137,1,1,0,0,1,0,6,0,17,0,1,8,7,21.306059,1.2532976,0,0,7,0,0,9,0,1,0,0,0,2.3050578,-2.2990623,-0.2648434,0.27598587,2.2599862,-2.177237,-0.1964893,0.34424922,2.3875203,-2.0213463,-0.10845374,0.46505135,2.5462823,11.158863,0,0,6,17,0,8,1,0,0,11,0,5.9831276,5.1792645,4.7320509,5.276021,3.7876937,2.6811645,2.1993587,2.8794453,0,0,0.69027025,4,0,-0.75579596,-0.27662796,-0.081458464,2.0205331,-0.7304486,-0.18811625,-0.01332865,2.1409554,-0.48526204,-0.1229386,0.065153733,2.2992387,2.1189487,2.1719978,2.1719978,1.6846687,1.7765163,-1.7332916,0,3.0630116,3.4144111,0.19325146,14,7.6206155,1.6337916,0.12802236,6.125,2.52,1.8,4.2847099,1.6582423,1.1215943,0.88813591,1,0,1,0,1.6098,-0.91404998,3.4878969,0,1,6,1,1,0,0,0,0,0.26729554,-0.26729554,0.36709502,0.92840803,61.02544,56.407505,0,0,0,0,0,2.2085397,0,0,0,5.6825762,0,0,0.95465696,0.062965691,0.045343056,0.045343056,0.93703431,0,119.64149,7.8911157,5.6825762,5.6825762,117.43295,0,0.25,0.33333334,0,0,0,0,1,0,0,0,1,0,125.32406,0,0,0,125.32406,0,3,0,1,0,0,1,1.69844,0,16.78553,0,0,5.9423227,0,0,52.500725,0,66.652031,3.3710999,0,16.78553,0,5.9423227,0,52.500725,0,66.652031,12.89,0.8112781,4,1.892153,5.6637831,125.32406,142.09508,5.6825762,0,0,0,119.64149,0,5.6825762,107.156,61,7,36
N#CCCN1CCOCC1,4-morpholinepropionitrile,,2.3699999,4542-47-6,23.323517,1,0,0,1,3,0,0,0,22,0,3,10,6,33.436462,1.5198392,0,0,7,0,0,12,0,2,1,0,0,2.0220304,-2.7138696,-0.1576827,0.057243191,2.6387339,-2.821202,-0.054830704,0.123,2.5408974,-2.4478948,0.1057,0.13701762,2.8926115,17.674484,2,0.2,0,22,0,10,3,3,0.30000001,21,1,7.2342043,6.0453162,4.7426405,4.9497476,4.9318519,3.6031938,1.8535534,2,0,0,0.77555466,7,0,-0.84580857,-0.33904362,-0.10275681,2.3206141,-0.95819646,-0.28827065,-0.037,2.2682593,-0.5157131,-0.10120989,-0.054299999,2.5416522,5.2457914,4.3210368,4.3210368,-0.18703994,-0.13681965,-0.67917097,0,1.0982993,3.8324673,0.10933766,14,7.9109435,1.4121711,0.069029845,8.1000004,4.7603307,3.1111112,6.9106059,3.9818959,2.5604765,2.7517314,3,0,1,0,-0.69099998,-0.0392,3.9639201,0,1,6,1,1,5,0,0,0,0.81413478,-0.81413478,0.19589952,0.43090326,0,40.59901,56.407505,44.116947,0,0,0,0,0,0,17.742489,0,0,2.503756,0.98448437,0.12546496,0.015515651,0.015515651,0.87453502,0,158.86595,20.246246,2.503756,2.503756,141.12347,0,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,161.36972,0,0,0,161.36972,0,4,0,1,0,0,1,0.23228399,0,3.1243138,10.999887,144.83235,0,0,0,0,18.868406,0,3.7488999,10.999887,34.18367,0,16.601746,0,18.868406,97.171249,0,36.259998,0.72192812,4.321928,2.5657051,6.2731547,161.36972,165.15923,20.246246,0,0,0,120.82396,20.299505,20.246246,140.186,133,9,42
Cc1c(C)ccnc1,3 4-lutidine,,4.0999999,583-58-4,19.421137,1,1,0,0,1,0,6,0,17,0,1,8,7,21.306059,1.2532976,0,0,7,0,0,9,0,1,0,0,0,2.3570278,-2.3301756,-0.26223025,0.27467182,2.2854075,-2.1985106,-0.19101337,0.37995028,2.4196422,-2.0496686,-0.076311298,0.44649267,2.5758035,11.158863,0,0,6,17,0,8,1,0,0,11,0,5.9831276,5.1792645,4.7320509,5.276021,3.8045304,2.6770813,2.1606836,2.8045304,0,0,0.69027025,4,0,-0.7578153,-0.28294024,-0.082997799,2.0404615,-0.72495538,-0.20376289,0.016520726,2.1643021,-0.47903469,-0.11230972,0.058888353,2.3197827,2.101958,2.1725097,2.1725097,1.7680842,1.7825792,-1.7327622,0,3.0630107,3.4144111,0.033252902,14,8.4634829,1.1570501,0.020161306,6.125,2.52,1.4876033,4.2847099,1.6582423,0.92693746,0.88813591,1,0,1,0,1.6088001,-0.76112998,3.4922352,0,1,6,1,1,0,0,0,0,0.27205268,-0.27205268,0.36220434,0.89199203,74.625397,40.59901,0,0,0,0,0,4.4170794,0,0,0,5.6825762,0,0,0.95465696,0.080588318,0.045343056,0.045343056,0.91941166,0,119.64149,10.099655,5.6825762,5.6825762,115.2244,0,0.25,0.33333334,0,0,0,0,1,0,0,0,1,0,125.32406,0,0,0,125.32406,0,3,0,1,0,0,0.75,1.69844,0,16.78553,0,0,6.37115,0,0,52.071899,0,66.652031,3.3710999,0,16.78553,0,6.37115,0,52.071899,0,66.652031,12.89,0.8112781,4,1.8352377,5.6729054,125.32406,142.09508,5.6825762,0,0,0,119.64149,0,5.6825762,107.156,60,8,36
Clc1c(Cl)c(Cl)cc(O)c1Cl,2 3 4 5-tetrachlorophenol,,6.0500002,4901-51-3,21.415586,0,0,1,1,1,0,6,0,13,1,2,11,10,22.595942,1.7381493,0,0,6,4,0,2,0,0,1,0,0,2.6751878,-2.1064537,-0.68798548,0.66250193,2.1603537,-1.8840098,-0.25498715,1.1678703,2.4421494,-1.7815902,-0.25636414,1.122993,2.4948466,3.8664141,0,0,6,13,0,11,1,0,0,7,0,8.5938578,8.0601377,3.0773504,3.5938582,5.036581,4.0687437,1.5773503,2.1498299,0,0,1.1857121,5,0,-0.7536906,-0.41357237,0.021577787,1.8917385,-0.76159233,-0.096089393,0.62103862,2.1952019,-0.42719531,-0.054103795,0.57178938,2.2382512,1.9446245,2.0718396,0.32282346,4.1229372,4.1338181,-3.9687436,0,4.0342236,4.5570993,-0.040156923,8.3784399,14,1.1834602,0.02443409,9.090909,3.1640625,1.6,12.139036,4.3515167,2.2579994,4.8021107,1,1,1,0,3.9949999,-3.9600899,4.6652713,0,1,6,1,1,0,0,0,0,0.51029468,-0.51029468,0.28037125,0.37038818,15.808495,18.078985,8.458519,0,0,0,0,0,118.32779,0,13.566921,0,0,0,1,0.75696838,0,0,0.24303161,0,174.24071,131.89471,0,0,42.346001,0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,174.24071,0,0,0,174.24071,0,3,0,1,0,0,0,4.0057998,25.385227,0,0,0,0,0,14.002426,17.643185,0,161.838,4.8146801,0,25.385227,0,19.245853,0,17.643185,0,156.59457,20.23,0.68403846,4.4594316,2.1073608,6.6431947,174.24071,193.87251,0,0,0,0,160.67378,0,13.566921,231.89299,140,17,54
